title	originalTitle	sortingTitle	summary	platformList	criticsScore	developers	genres	publishers	releaseDate	originalReleaseDate	themes	gameMins	tags	dlcs	isHidden	osCompatibility	backgroundImage	squareIcon	verticalCover
Acceleration of SUGURI 2	Acceleration of SUGURI 2	Acceleration of SUGURI 2	"""Take on all the characters of the SUGURI universe in this lightning-paced duel-style shoot'em'up. Continue the story of the characters you've come to know and love, and meet a new mastermind causing havoc on Earth. Play against the AI in Story Mode, or friends and foes online or locally in Multiplayer.\n\nAcceleration of SUGURI 2 is a direct sequel to Sora."""	['Humble Bundle', 'Steam']		['Orange_Juice']	['Fighting', 'Indie', 'Shooter']	['Fruitbat Factory', 'Orange_Juice']	2011-08-13	2011-08-13	['Action', 'Science fiction']		Key		False	['Linux', 'macOS', 'Windows']	https://images.gog.com/a3c29842d6e2ccba05fae949425ea2e6801a4dac57f3f2914422f548e828a71a_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/069ee0a36a8eb0235fef173c3a4bf7e6a850c2eecce8001ae9034e8f9a6ac47b_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/069ee0a36a8eb0235fef173c3a4bf7e6a850c2eecce8001ae9034e8f9a6ac47b_glx_vertical_cover.webp?namespace=gamesdb
Aces of the Luftwaffe – Squadron	Aces of the Luftwaffe – Squadron	Aces of the Luftwaffe Squadron	The Aces of the Luftwaffe have returned! Dodge a hail of bullets and face their fearsome war machines in bombastic air battles and boss fights!\n\nACES OF THE LUFTWAFFE – SQUADRON is an action-packed, vertically scrolling shoot ‘em up with a captivating and fully voiced narrative. Dodge bullets, collect massive power ups and wisely use special abilities as you defeat waves of enemies. Upgrade each member of your squadron with their personal skill tree as you level up. But don’t go to war alone! You can take on the Aces with up to 3 friends in an epic 4 player local co-op battle. Are you up to the task?	['Amazon']	65	['HandyGames']	['Arcade', 'Fighting', 'Indie', 'Shooter']	['HandyGames']	2017-11-17	2017-11-17	['Action', 'Historical']				False	['Windows']	https://images.gog.com/108e43657a74dc8fa1689868d65c5756f07e23632a0c336ecaa04c981ff0c6d0_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/ce01572e2698f1b773bfc3ff5f655fbe387dcd19050040061c978fbe63776b6c_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/5eb4746e1618729f383ee4cb57388b3dbecdd8a2937c4316cff1804ef31b58bf_glx_vertical_cover.webp?namespace=gamesdb
Acquarium	Acquarium	Acquarium	Acquarium	['IndieGala']					2022-04-03	2022-04-03					False				
Adam Wolfe (Complete Edition)	Adam Wolfe (Complete Edition)	Adam Wolfe Complete Edition	Acting as Adam Wolfe, an investigator of the paranormal, you will discover a hidden world under the modern San Francisco. In this city, ghosts, artifacts, secret orders and curses are just some of the things that Adam will come across working on his most important case.	['IndieGala']	49	['Mad Head Games']	['Adventure', 'Puzzle']		2016-10-07	2016-10-07	['Mystery']				False		https://images.gog.com/2f09a7bc3a2909dc70c24a8b20e0362807a99f259709569094cf614cf8165a5b_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/8dcb6a43b439782dc3ccfb76bbb0b944cacceeb70b098ebf9d2157080f60c082_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/24952a9a47e615d25f215cba0e130a51af1c35c5deba4bf1a6ed44c46e99e1b5_glx_vertical_cover.webp?namespace=gamesdb
Adera	Adera	Adera	Adera is a Windows 8 release.	['Xbox Live']		['HitPoint Studios Inc.']	['Adventure', 'Puzzle']		2012-08-01	2012-08-01	['Mystery']				False	['Windows']	https://images.gog.com/edf82953f4407a9da6f9b70d57dc02b10d93609495bcbb5f65a5825ced14bfcb_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/e7831b3cb7d9260055e30ddaf7baafaf894995d86088d444de05905763ce805a_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/3e151074d6788048ea0614b5b5bb6c76f8cb4138b426f75a96de9a4ebabf33f4_glx_vertical_cover.webp?namespace=gamesdb
Adventure Time: Pirates of the Enchiridion	Adventure Time: Pirates of the Enchiridion	Adventure Time Pirates of the Enchiridion	The Land of Ooo is underwater, and it’s up to Finn and Jake to find out why. Join our heroes as they explore dangerous waters, search for clues, interrogate pirates and fight bad guys to solve this wet, wet mystery and save the day!	['Xbox Live']	53	['Climax Studios']	['Adventure', 'Fighting', 'Role-playing (RPG)']	['Outright Games']	2018-07-17	2018-07-17	['Action', 'Open world']	1			False		https://images.gog.com/6302c7029c4e5446b0136259ed8462a1b6da5d479bc321b9885388309a0ae2a6_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/b3da097fbb3984c4abd397c5bdfbc81205528e67d8ec1589fa113fbaf1d037ae_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/f18ebe7753886cb7068206182b5855ce7a3f40c64c87cfdf28ff3d512fdf72ed_glx_vertical_cover.webp?namespace=gamesdb
Adventures of Chris	Adventures of Chris	Adventures of Chris	Embark on a global adventure in this '90s-inspired adventure platformer. Help a chubby underdog kid with wacky superpowers battle bizarre villains, unlock and customize special moves and spells, and save the world!	['Amazon']	80	['Guin Entertainment']	['Adventure', 'Indie', 'Platform', 'Puzzle', 'Role-playing (RPG)']	['Graffiti Games']	2020-10-08	2020-10-08	['Action', 'Comedy']				False	['Windows']	https://images.gog.com/1d93870a446fff9feb78d5c4bdcc22172fac21ca6d34021757875646e07151c9_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/10d02d5daaf845d7496242afe801c1ec283fb0b3e0122eab1968555756d8bb24_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/7eeb600c25afe3a8930b5df5a1099259afbe43ab223ccd98a23e93cf6cfdc14e_glx_vertical_cover.webp?namespace=gamesdb
Aegis Defenders (Steam)	Aegis Defenders (Steam)	Aegis Defenders Steam	Take on wild beasts, ruthless soldiers, and ancient gods in this 2D Action-Platformer inspired by Tower-Defense combat.	['Humble Bundle', 'Steam']	80	['GUTS Department']	['Adventure', 'Indie', 'Platform', 'Role-playing (RPG)', 'Strategy']	['Humble Games']	2018-02-08	2018-02-08	['Action', 'Fantasy', 'Science fiction']				False	['Linux', 'macOS', 'Windows']	https://images.gog.com/7b479d6105b80b51034ca75fbca23e24172bd7d15fafacb6106dd2598b616a38_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/d3c55f9ada399e348a60fb0207eaa097845bae55ac23e3405de4adfbf070f3d3_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/b4bf4b7f956bc8938be1161b0bf4be2cab49bcf72e722b5869fc6d9978ad29dc_glx_vertical_cover.webp?namespace=gamesdb
AER Memories of Old	AER Memories of Old	AER Memories of Old	Transform into a bird and fly to explore and experience a vibrant world of floating islands in the sky. Venture down into lost ancient ruins where each step leads you closer to the end of the world.\n\nAER puts you in the shoes of Auk, a magical shape-shifting girl who can transform between human and bird.	['Epic Games Store', 'Humble Bundle', 'Steam']	68	['Daedalic Entertainment', 'Forgotten Key']	['Adventure', 'Indie', 'Puzzle']	['Daedalic Entertainment']	2017-10-25	2017-10-25	['Fantasy', 'Open world']		Key		False	['Linux', 'macOS', 'Windows']	https://images.gog.com/d301a4613ccfd29484848ce062b1ec65114e5f302f680ed16639560760cb43e5_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/edd05bcfdaa92aa02b32d0fd0724fa0d86da1c5014dc5df471a99426e0d22dad_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/3fe2a60891d8071c8e004e41cdaa05ccb8960fc46e35fadf8543ef375fd59e59_glx_vertical_cover.webp?namespace=gamesdb
Agatha Christie - The ABC Murders	Agatha Christie - The ABC Murders	Agatha Christie The ABC Murders	Agatha Christie’s A.B.C Murders tells the story of Captain Hastings and Hercule Poirot as they attempt to solve a series of bizarre murders committed by an elusive madman. Going off the simple clue of the A.B.C railway guide left at the scene of each crime, Hastings and Poirot follow the leads to Andover, Bexhill, Churston, and Doncaster trying to apprehend the killer before the next crime is committed.	['IndieGala']	66	['Black Lantern Studios']	['Adventure', 'Puzzle']	['DreamCatcher Interactive']	2009-11-04	2009-11-04	['Mystery']				False		https://images.gog.com/c49f792bb1cace60055e08731560ae77d79d200cdddfecfd099adec8b681ea13_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/73d726f4c64909ee2a8a3c161dc17f8159e18c095e95675860edcab75856ec3c_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/53adc1651838f80a081b2ceb2d181cf999590ce7c4c7395f7f8d620306816bbc_glx_vertical_cover.webp?namespace=gamesdb
Age of Empires II: Definitive Edition	Age of Empires II: Definitive Edition	Age of Empires 2 Definitive Edition	Age of Empires II: Definitive Edition celebrates the 20th anniversary of one of the most popular strategy games ever with stunning 4K Ultra HD graphics, a new and fully remastered soundtrack, and brand-new content, “The Last Khans” with 3 new campaigns and 4 new civilizations.	['Xbox Live']	78	['Forgotten Empires LLC', 'Tantalus Media', 'Wicked Witch Software']	['Real Time Strategy (RTS)', 'Strategy']	['Xbox Game Studios']	2019-11-14	2019-11-14	['Historical', 'Warfare']				False	['Windows']	https://images.gog.com/5079a29fc708fcf53524bbb2e44b1995fe8896815783a59c923a95674fc55f44_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/ece46bbf7f5e9582df09ce03a390e22efc3564d6f1f42217b36096b7b5ccc352_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/e54d4a2c0770daf78602a90e7a6b1cebddd93cc4b05e8d26920ade5b247a03e4_glx_vertical_cover.webp?namespace=gamesdb
Age of Empires III: Definitive Edition	Age of Empires III: Definitive Edition	Age of Empires 3 Definitive Edition	Age of Empires III: Definitive Edition completes the celebration of one of the most beloved real-time strategy franchises with remastered graphics and music, all previously released expansions and brand-new content to enjoy for the very first time.	['Xbox Live']	81	['Tantalus Media']	['Real Time Strategy (RTS)', 'Strategy']	['Xbox Game Studios']	2020-10-15	2020-10-15	['Historical', 'Warfare']				False	['Windows']	https://images.gog.com/16d61346ef6adb5614e703f50549877750dce23a1988da3ef344bc158d645a20_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/f77f3febbcadd32684a6d160ffc2f774e8b3b11e5ff49e621e2ca9560749cc0e_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/f77f3febbcadd32684a6d160ffc2f774e8b3b11e5ff49e621e2ca9560749cc0e_glx_vertical_cover.webp?namespace=gamesdb
Age of Empires IV	Age of Empires IV	Age of Empires 4	One of the most beloved real-time strategy games returns to glory with Age of Empires IV, putting you at the center of epic historical battles that shaped the world. Featuring both familiar and innovative new ways to expand your empire in vast landscapes with stunning 4K visual fidelity, Age of Empires IV brings an evolved real-time strategy game to a new generation.	['Xbox Live']	82	['Relic Entertainment']	['Real Time Strategy (RTS)', 'Strategy']	['Xbox Game Studios']	2021-10-28	2021-10-28	['Historical', 'Warfare']				False	['Windows']	https://images.gog.com/5e831d9e8a86eb83c7038f6071925b00300dda8786f7216029ace11a7e503277_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/fe81d921ddedc9069ba510bcad2b361e31b7462631ac233361b7b693ef1c60fd_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/70ca5c4f8c29269c27bd9b2ae6712fb2283e11133bbcc5611036c16870b428ea_glx_vertical_cover.webp?namespace=gamesdb
Age of Empires Definitive Edition	Age of Empires Definitive Edition	Age of Empires Definitive Edition	Age of Empires, the pivotal RTS that launched a 20-year legacy returns in definitive form for Windows 10 PCs. Bringing together all of the officially released content with modernized gameplay, all-new visuals and a host of other new features, Age of Empires: Definitive Edition is the complete RTS package. Engage in over 40 hours of updated campaign content with new narration and pacing, jump online in up to 8-player battles with new competitive features and modes, experience 4K HD visuals with overhauled animations, get creative with the scenario builder and share your creations with easy mod support. There’s never been a better time to jump in to Age of Empires. Welcome back to history.	['Xbox Live']	70	['Forgotten Empires LLC', 'Tantalus Media']	['Adventure', 'Real Time Strategy (RTS)', 'Simulator', 'Strategy']	['Microsoft Studios']	2018-02-20	2018-02-20	['Action', 'Historical', 'Warfare']				False	['Windows']	https://images.gog.com/3c6dbecf81ad1c5b977e939411d209c6e1d233780eb149ff1604ae12dd477f98_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/cd1e82bd1da6dd05e276e7600dcd9afc130fb373a73da61174a04415ff947524_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/cd1e82bd1da6dd05e276e7600dcd9afc130fb373a73da61174a04415ff947524_glx_vertical_cover.webp?namespace=gamesdb
Age of Fear: The Free World	Age of Fear: The Free World	Age of Fear The Free World	Age of Fear is a seven-year old turn-based strategy series that marries a tabletop wargame with elements of RPG. Age of Fear: The Free World serves as introduction to the series. You can roam the Open World realm, develop their party, find powerful relics and participate in a variety of quests!	['IndieGala']		['Leslaw Sliwko']	['Adventure', 'Indie', 'Role-playing (RPG)', 'Strategy', 'Tactical', 'Turn-based strategy (TBS)']	['Age of Fear']	2019-01-18	2019-01-18	['Fantasy']				False		https://images.gog.com/4fa5d7b40dd488cd1da14eb82c33cc7b185689b45b5b3b13b5c98596f28f6dd4_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/7417436b18a6dc575b76451c202026746b18a3b9b1ebcf1d969bb57fac14489a_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/b3716c225430fab17e253b03bec28b734e2ce375a30211e2685db38834662cc2_glx_vertical_cover.webp?namespace=gamesdb
Age of Steel: Recharge	Age of Steel: Recharge	Age of Steel Recharge	"""Age of Steel: Recharge"" is a 2D strategy with a view from the side. You're taking the role of commander, who was entrusted the management of the military base. Your mission is to defend a base from the waves of enemies at any price."	['IndieGala']		['Quaint Emerald']	['Indie', 'Strategy']	['Pirozhok']	2016-01-06	2016-01-06	['Action']				False		https://images.gog.com/4681ae4361d0a019ea62b48c501f47cd8e5ee460ef779e64aa472b4b1809e1af_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/91cd52e8f1cd0016d7d7ea871c561783dd80245a78650064b61eb4ac561d9d95_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/91cd52e8f1cd0016d7d7ea871c561783dd80245a78650064b61eb4ac561d9d95_glx_vertical_cover.webp?namespace=gamesdb
Age of Wonders III	Age of Wonders III	Age of Wonders 3	"Age of Wonders III, like the previous games in the series is a turn-based strategy game set within a high fantasy universe where the player assumes the role of a political-military leader. Gameplay is 4X-based (explore, expand, exploit and exterminate) where players explore the world map, slowly building an empire through colonization, warfare and diplomacy with rival powers. However new to III is the greater addition of role-playing game features, where players must first choose and customize their leader, all options dependant on the player's chosen style of play. There are six available races in the initial release: humans, draconians, high elves, dwarves, orcs, and goblins, all that will determine the race of their empire with each having unique perks and abilities. The leader and empire is further shaped by the choice from skill sets based on traditional RPG classes along with further specializations and skills to select. Each leader class also has access to their own unique units with a distinct visual look based on their corresponding race, each to accommodate their own unique approach to strategy, both in combat and when managing their empire. On release there are six different classes a leader can be. The ""Sorcerer"" class emphasizes the use of magic for enchantments and summoning powerful units. The ""Theocrat"" derives from an organized religion based society including zealots followers and the use of holy spells and warriors. The ""Rogue"" favors less direct approaches to situations, employing stealth, thievery and manipulation aswell as dark magic in diplomacy and warfare. The ""Archdruid"" channels the power of nature, using it to their advantage by being very self-sufficient and being able to call upon wild creatures. The ""Dreadnaught"" leads a steampunk styled society, using large industry, machinery and gunpowder-based units like cannons and tanks. Finally the ""Warlord"" specializes in direct conflict and combat tactics, utilizing effective non-magic based units and abilities.\nLeaders themselves and separate recruitable hero units will be able to gain experience and level up, while also being able to gain new equipment and powers. Players can also develop their alignment between good and evil based on their player's actions and the cultures the player absorbs into their empire, rather than race like the previous games in the series.\nCities themselves provide much of the resources, infrastructure and host to unit recruitment. Independent cities and units not immediately aligned to any player/leader are also present in the world map. Units that come from an unaffiliated city will fight to protect a city's domain, and they won't forget that they're tied to it. Many of these independent settlements aren't cities in the traditional sense, but can be alternative settlements, like a ""Giant's Keep"" for example. The player can conquer these holdings, which will provide units like a city, or they can absorb them through diplomatic means by paying tribute and diplomatic and/or alignment standing. Quests can also be given to players by independent forces and cities, including but not limited to clearing out wild units, searching for relics and even conquering cities and other holdings. Quests can grant the support of independent forces for player in addition to a reward such as gold or equipment, sometimes with the choice of either given to the player upon completion of the quest.\nAs in the case of the first game in the series, Age of Wonders III offers a story-driven campaign that is playable from two sides, the human-centric Commonwealth Empire and the Court of the High Elves. In addition to the campaign; single-player scenarios, online multiplayer, random map generation and a map editor are also available.[3] The graphics of Age of Wonders III will be presented in 3D instead of the isometric view the series has utilized up to this point."	['Steam']	80	['Triumph Studios']	['Role-playing (RPG)', 'Strategy', 'Tactical']	['Triumph Studios']	2014-03-31	2014-03-31	['4X (explore, expand, exploit, and exterminate)', 'Fantasy']				False	['Linux', 'macOS', 'Windows']	https://images.gog.com/6511d6472e7f59eb3767a38264992e6fab29fc4ca9e91417c0c7870db405b80f_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/9878d5badf93eae32eaa9269083a254fe0ade3e9e56e94f48ffc68bbe3755d1f_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/9878d5badf93eae32eaa9269083a254fe0ade3e9e56e94f48ffc68bbe3755d1f_glx_vertical_cover.webp?namespace=gamesdb
